Minute,Protocol,Duration,sPackets,rPackets,Type
3,IPV4-TCP,0.480777,32,24,BAD-SSH
3,IPV4-TCP,0.499729,16,28,BAD-SSH
3,IPV4-TCP,0.499634,10,20,BAD-SSH
3,ARP,0.000005,3,0,BAD-SSH
3,IPV4-TCP,0.404084,40,26,BAD-SSH
3,IPV4-TCP,0.499849,16,34,BAD-SSH
3,IPV4-TCP,0.499814,10,14,BAD-SSH
3,IPV4-TCP,0.478926,42,30,BAD-SSH
3,IPV4-TCP,0.499789,16,32,BAD-SSH
3,IPV4-TCP,0.49956,12,20,BAD-SSH
3,ARP,0.000004,3,0,BAD-SSH
3,IPV4-TCP,0.478522,42,30,BAD-SSH
3,IPV4-TCP,0.499526,16,22,BAD-SSH
3,IPV4-TCP,0.499881,10,24,BAD-SSH
3,IPV4-TCP,0.352491,13,15,BAD-SSH
3,IPV4-2,0.002251,4,0,BAD-SSH
3,IPV4-TCP,0.478641,42,30,BAD-SSH
3,IPV4-TCP,0.006584,14,26,BAD-SSH
3,IPV4-TCP,0.00233,6,10,BAD-SSH
3,IPV4-TCP,0.475884,32,58,BAD-SSH
3,IPV4-TCP,0.472276,20,40,BAD-SSH
3,IPV4-TCP,0.478188,42,30,BAD-SSH
3,IPV4-TCP,0.477761,40,30,BAD-SSH
3,IPV4-TCP,0.499904,16,34,BAD-SSH
3,IPV4-TCP,0.499838,10,22,BAD-SSH
3,IPV4-TCP,0.477,40,30,BAD-SSH
3,IPV4-TCP,0.499502,16,28,BAD-SSH
3,IPV4-TCP,0.047836,10,12,BAD-SSH
3,IPV4-TCP,0.481197,32,24,BAD-SSH
3,IPV4-TCP,0.499824,18,32,BAD-SSH
3,IPV4-TCP,0.499443,10,22,BAD-SSH
3,IPV4-TCP,0.438602,13,15,BAD-SSH
3,IPV4-TCP,0.403632,40,26,BAD-SSH
3,IPV4-TCP,0.499631,16,20,BAD-SSH
3,IPV4-2,0.000001,1,0,BAD-SSH
3,IPV4-TCP,0.499657,10,20,BAD-SSH
3,ARP,0.000005,3,0,BAD-SSH
3,IPV4-TCP,0.477563,42,30,BAD-SSH
3,IPV4-TCP,0.499758,16,34,BAD-SSH
3,IPV4-TCP,0.4999,12,24,BAD-SSH
3,IPV4-TCP,0.477741,42,30,BAD-SSH
3,IPV4-TCP,0.499801,16,28,BAD-SSH
3,IPV4-TCP,0.499831,10,20,BAD-SSH
3,ARP,0.000005,3,0,BAD-SSH
3,IPV4-TCP,0.499686,16,34,BAD-SSH
3,IPV4-TCP,0.499851,12,22,BAD-SSH
3,IPV4-TCP,0.477424,42,30,BAD-SSH
3,IPV4-2,0.000001,1,0,BAD-SSH
3,LLDP,0.000001,1,0,BAD-SSH
3,IPV4-TCP,0.499994,16,26,BAD-SSH
3,IPV4-TCP,0.499936,8,16,BAD-SSH
4,IPV4-TCP,0.478315,42,30,BAD-SSH
4,IPV4-TCP,0.002769,2,2,BAD-SSH
4,ARP,0.000002,3,0,BAD-SSH
4,IPV4-TCP,0.007467,14,28,BAD-SSH
4,IPV4-TCP,0.003699,8,16,BAD-SSH
4,IPV4-TCP,0.478968,42,30,BAD-SSH
4,IPV4-TCP,0.297874,11,12,BAD-SSH
4,IPV4-TCP,0.476753,32,52,BAD-SSH
4,IPV4-TCP,0.470164,20,34,BAD-SSH
4,IPV4-2,0.000001,1,0,BAD-SSH
4,IPV4-TCP,0.477507,42,30,BAD-SSH
4,LLDP,0.001578,4,0,BAD-SSH
4,IPV4-TCP,0.478745,42,30,BAD-SSH
4,IPV4-TCP,0.009247,16,32,BAD-SSH
4,IPV4-TCP,0.499869,10,22,BAD-SSH
4,IPV4-TCP,0.04894,16,20,BAD-SSH
4,IPV4-TCP,0.047044,10,18,BAD-SSH
4,IPV4-TCP,0.479101,40,30,BAD-SSH
4,IPV4-TCP,0.499279,16,34,BAD-SSH
4,IPV4-TCP,0.499857,12,22,BAD-SSH
4,IPV4-TCP,0.478348,42,30,BAD-SSH
4,IPV4-TCP,0.397533,13,15,BAD-SSH
4,LLDP,0.000001,1,0,BAD-SSH
4,IPV4-TCP,0.499944,18,20,BAD-SSH
4,IPV4-TCP,0.499709,10,20,BAD-SSH
4,IPV4-TCP,0.479168,42,30,BAD-SSH
4,IPV4-TCP,0.49974,16,32,BAD-SSH
4,IPV4-TCP,0.499726,10,20,BAD-SSH
4,IPV4-TCP,0.478125,42,30,BAD-SSH
4,IPV4-TCP,0.499825,16,34,BAD-SSH
4,ARP,0.000003,3,0,BAD-SSH
4,IPV4-TCP,0.499889,10,24,BAD-SSH
4,IPV4-TCP,0.478351,42,30,BAD-SSH
4,IPV4-TCP,0.499856,16,18,BAD-SSH
4,IPV4-TCP,0.499915,10,18,BAD-SSH
4,IPV4-TCP,0.426709,13,15,BAD-SSH
4,IPV4-TCP,0.499814,16,36,BAD-SSH
4,IPV4-TCP,0.499993,12,24,BAD-SSH
4,ARP,0.000004,3,0,BAD-SSH
4,IPV4-TCP,0.479364,42,30,BAD-SSH
4,IPV4-TCP,0.046892,14,14,BAD-SSH
4,IPV4-TCP,0.045796,6,12,BAD-SSH
4,IPV4-TCP,0.479306,42,30,BAD-SSH
4,IPV4-TCP,0.47646,32,62,BAD-SSH
4,IPV4-TCP,0.469629,20,38,BAD-SSH
4,ARP,0.000004,3,0,BAD-SSH
4,IPV4-TCP,0.478361,42,30,BAD-SSH
4,IPV4-2,0.002328,4,0,BAD-SSH
4,IPV4-TCP,0.457834,10,22,BAD-SSH
4,IPV4-TCP,0.478405,42,30,BAD-SSH
4,IPV4-TCP,0.499993,16,28,BAD-SSH
4,IPV4-TCP,0.318152,7,8,BAD-SSH
4,IPV4-TCP,0.477882,42,30,BAD-SSH
4,IPV4-TCP,0.499481,16,32,BAD-SSH
4,IPV4-TCP,0.005109,10,20,BAD-SSH
4,IPV4-TCP,0.049692,6,6,BAD-SSH
4,IPV4-2,0.000001,1,0,BAD-SSH
4,IPV4-TCP,0.499806,18,28,BAD-SSH
4,IPV4-TCP,0.499756,12,22,BAD-SSH
4,IPV4-TCP,0.478195,42,30,BAD-SSH
4,IPV4-TCP,0.499981,16,32,BAD-SSH
4,IPV4-TCP,0.499697,10,14,BAD-SSH
4,IPV4-TCP,0.478709,42,30,BAD-SSH
4,IPV4-UDP,0.000008,0,6,BAD-SSH
4,IPV4-TCP,0.499707,16,22,BAD-SSH
4,IPV4-TCP,0.499474,8,20,BAD-SSH
4,IPV4-TCP,0.478281,42,30,BAD-SSH
4,IPV4-TCP,0.499996,16,32,BAD-SSH
4,IPV4-TCP,0.499456,10,20,BAD-SSH
4,IPV4-TCP,0.478472,42,30,BAD-SSH
4,IPV4-TCP,0.499952,18,22,BAD-SSH
4,IPV4-TCP,0.499514,10,20,BAD-SSH
4,IPV4-TCP,0.476559,5,7,BAD-SSH
4,ARP,0.000005,3,0,BAD-SSH
4,IPV4-TCP,0.479023,42,30,BAD-SSH
4,IPV4-TCP,0.499963,16,32,BAD-SSH
4,IPV4-TCP,0.499479,10,20,BAD-SSH
4,IPV4-TCP,0.250064,8,7,BAD-SSH
4,IPV4-TCP,0.049965,12,18,BAD-SSH
4,IPV4-TCP,0.004276,10,18,BAD-SSH
4,IPV4-TCP,0.478207,42,30,BAD-SSH
4,ARP,0.000005,3,0,BAD-SSH
4,IPV4-TCP,0.052,16,32,BAD-SSH
4,IPV4-TCP,0.005788,10,20,BAD-SSH
4,IPV4-TCP,0.477686,42,30,BAD-SSH
4,IPV4-TCP,0.499651,24,50,BAD-SSH
4,IPV4-TCP,0.497763,20,40,BAD-SSH
4,ARP,0.000004,3,0,BAD-SSH
4,IPV4-TCP,0.477865,42,30,BAD-SSH
4,IPV4-TCP,0.499958,16,24,BAD-SSH
4,IPV4-2,0.000001,1,0,BAD-SSH
4,IPV4-TCP,0.47785,38,30,BAD-SSH
4,IPV4-TCP,0.499898,12,24,BAD-SSH
4,IPV4-TCP,0.049752,10,16,BAD-SSH
4,IPV4-TCP,0.372346,13,15,BAD-SSH
4,IPV4-TCP,0.481642,32,24,BAD-SSH
4,IPV4-TCP,0.475133,28,50,BAD-SSH
4,IPV4-TCP,0.473912,20,40,BAD-SSH
4,IPV4-TCP,0.403681,40,26,BAD-SSH
4,IPV4-TCP,0.456001,16,34,BAD-SSH
4,IPV4-TCP,0.478621,42,30,BAD-SSH
4,IPV4-TCP,0.04769,10,20,BAD-SSH
4,IPV4-TCP,0.499797,18,34,BAD-SSH
4,IPV4-TCP,0.49961,12,26,BAD-SSH
4,IPV4-TCP,0.478533,42,30,BAD-SSH
4,IPV4-2,0.000001,1,0,BAD-SSH
4,IPV4-TCP,0.499889,16,20,BAD-SSH
4,IPV4-TCP,0.499903,10,18,BAD-SSH
4,IPV4-TCP,0.477589,42,30,BAD-SSH
4,IPV4-TCP,0.499891,16,34,BAD-SSH
4,IPV4-TCP,0.499913,10,20,BAD-SSH
4,IPV4-TCP,0.423735,7,8,BAD-SSH
4,IPV4-TCP,0.479154,42,30,BAD-SSH
4,ARP,0.000005,3,0,BAD-SSH
4,IPV4-TCP,0.499692,16,20,BAD-SSH
4,IPV4-TCP,0.499881,10,22,BAD-SSH
4,IPV4-TCP,0.062194,6,6,BAD-SSH
4,IPV4-TCP,0.477783,42,30,BAD-SSH
4,IPV4-TCP,0.499879,16,34,BAD-SSH
4,IPV4-TCP,0.499734,10,20,BAD-SSH
4,ARP,0.000002,3,0,BAD-SSH
4,IPV4-TCP,0.479537,40,30,BAD-SSH
4,IPV4-TCP,0.499984,18,20,BAD-SSH
4,IPV4-TCP,0.499806,12,20,BAD-SSH
4,IPV4-TCP,0.499829,16,32,BAD-SSH
4,IPV4-TCP,0.499413,8,20,BAD-SSH
4,IPV4-TCP,0.478843,42,30,BAD-SSH
4,ARP,0.000005,3,0,BAD-SSH
4,IPV4-2,0.002418,4,0,BAD-SSH
4,IPV4-TCP,0.049762,12,14,BAD-SSH
4,IPV4-TCP,0.003421,8,14,BAD-SSH
4,IPV4-TCP,0.479296,42,30,BAD-SSH
4,IPV4-2,0.000001,1,0,BAD-SSH
4,IPV4-TCP,0.475752,32,56,BAD-SSH
4,IPV4-TCP,0.471607,20,36,BAD-SSH
4,IPV4-TCP,0.002816,2,2,BAD-SSH
4,IPV4-TCP,0.478608,42,30,Normal
4,IPV4-TCP,0.456917,16,34,Normal
4,IPV4-TCP,0.478601,42,30,Normal
4,IPV4-TCP,0.499597,10,22,Normal
4,IPV4-TCP,0.478154,38,30,Normal
4,IPV4-TCP,0.499982,16,22,Normal
4,IPV4-TCP,0.499989,12,20,Normal
4,IPV4-TCP,0.481139,32,24,Normal
4,IPV4-TCP,0.499749,18,32,Normal
4,IPV4-TCP,0.499881,10,24,Normal
4,IPV4-TCP,0.499492,14,20,Normal
4,IPV4-TCP,0.499419,8,16,Normal
4,IPV4-TCP,0.404347,40,26,Normal
4,IPV4-TCP,0.499951,18,34,Normal
4,IPV4-TCP,0.499958,12,22,Normal
4,IPV4-TCP,0.478207,42,30,Normal
4,ARP,0.000005,3,0,Normal
4,IPV4-TCP,0.499927,16,20,Normal
4,IPV4-TCP,0.499981,10,20,Normal
4,IPV4-2,0.000001,1,0,Normal
4,IPV4-TCP,0.476967,42,30,Normal
4,IPV4-TCP,0.499593,16,34,Normal
4,IPV4-TCP,0.499649,10,20,Normal
4,IPV4-2,0.000001,1,0,Normal
4,IPV4-TCP,0.47906,42,30,Normal
4,ARP,0.000006,3,0,Normal
4,IPV4-TCP,0.499809,16,20,Normal
4,IPV4-TCP,0.499752,10,20,Normal
4,IPV4-TCP,0.478152,42,30,Normal
4,IPV4-TCP,0.007088,14,26,Normal
4,IPV4-TCP,0.003346,8,14,Normal
4,IPV4-TCP,0.478029,42,30,Normal
4,ARP,0.000005,3,0,Normal
4,IPV4-TCP,0.479482,32,62,Normal
4,IPV4-TCP,0.475461,20,36,Normal
4,IPV4-TCP,0.477318,40,30,Normal
4,IPV4-TCP,0.052054,16,20,Normal
4,IPV4-TCP,0.005501,10,20,Normal
4,IPV4-TCP,0.481423,32,24,Normal
4,IPV4-TCP,0.499855,16,34,Normal
4,IPV4-TCP,0.49984,12,22,Normal
4,IPV4-TCP,0.40284,38,26,Normal
4,IPV4-TCP,0.499769,16,32,Normal
4,IPV4-TCP,0.499893,8,18,Normal
4,IPV4-TCP,0.477645,42,30,Normal
4,IPV4-TCP,0.499623,16,32,Normal
4,IPV4-TCP,0.49971,10,20,Normal
4,IPV4-TCP,0.478255,42,30,Normal
4,IPV4-UDP,0.000005,3,0,Normal
4,IPV4-TCP,0.499855,18,32,Normal
4,IPV4-TCP,0.499776,12,20,Normal
4,IPV4-TCP,0.478715,42,30,Normal
4,IPV4-TCP,0.499704,16,36,Normal
4,IPV4-TCP,0.499626,10,22,Normal
4,IPV4-TCP,0.477838,42,30,Normal
4,IPV4-TCP,0.49976,16,30,Normal
4,IPV4-TCP,0.499781,10,16,Normal
4,ARP,0.000005,3,0,Normal
4,IPV4-TCP,0.499967,18,34,Normal
4,IPV4-TCP,0.499748,10,24,Normal
4,IPV4-TCP,0.478117,42,30,Normal
4,LLDP,0.000001,1,0,Normal
4,IPV4-TCP,0.00663,12,26,Normal
4,IPV4-TCP,0.0033,8,14,Normal
4,ARP,0.000006,3,0,Normal
4,IPV4-TCP,0.478594,38,30,Normal
4,IPV4-TCP,0.476033,32,64,Normal
4,IPV4-TCP,0.469789,20,38,Normal
4,IPV4-TCP,0.481873,32,24,Normal
4,IPV4-2,0.002297,4,0,Normal
4,ARP,0.000005,3,0,Normal
4,IPV4-TCP,0.406207,40,26,Normal
4,LLDP,0.00122,4,0,Normal
4,IPV4-TCP,0.499585,16,26,Normal
4,IPV4-TCP,0.499809,12,22,Normal
4,IPV4-TCP,0.479256,42,30,Normal
4,IPV4-TCP,0.49981,16,32,Normal
4,IPV4-TCP,0.046371,8,18,Normal
4,IPV4-TCP,0.478565,42,30,Normal
4,IPV4-TCP,0.499954,18,34,Normal
4,IPV4-TCP,0.49985,10,22,Normal
4,IPV4-TCP,0.478909,42,30,Normal
4,IPV4-TCP,0.499676,16,30,Normal
4,IPV4-TCP,0.49971,10,20,Normal
4,LLDP,0.000001,1,0,Normal
4,IPV4-TCP,0.499919,16,36,GOOD-SSH
4,IPV4-TCP,0.49976,12,22,GOOD-SSH
4,IPV4-TCP,0.478347,42,30,GOOD-SSH
4,IPV4-TCP,0.49982,16,32,GOOD-SSH
4,IPV4-TCP,0.499745,10,16,GOOD-SSH
4,IPV4-TCP,0.477282,40,30,GOOD-SSH
4,IPV4-2,0.000001,1,0,GOOD-SSH
4,IPV4-TCP,0.499929,18,34,GOOD-SSH
4,IPV4-TCP,0.499906,10,24,GOOD-SSH
4,IPV4-TCP,0.481544,32,24,GOOD-SSH
4,IPV4-TCP,0.499842,16,30,GOOD-SSH
4,IPV4-TCP,0.499799,10,20,GOOD-SSH
4,ARP,0.000005,3,0,GOOD-SSH
4,IPV4-TCP,0.402829,38,26,GOOD-SSH
4,IPV4-TCP,0.006628,12,26,GOOD-SSH
4,IPV4-TCP,0.003286,8,14,GOOD-SSH
4,IPV4-TCP,0.477622,40,30,GOOD-SSH
4,IPV4-TCP,0.476683,32,56,GOOD-SSH
4,IPV4-TCP,0.470235,20,40,GOOD-SSH
4,ARP,0.000007,3,0,GOOD-SSH
4,IPV4-TCP,0.481896,32,24,GOOD-SSH
4,IPV4-TCP,0.403621,40,26,GOOD-SSH
4,IPV4-TCP,0.051468,16,26,Normal
4,IPV4-TCP,0.005219,10,20,Normal
4,ARP,0.000005,3,0,Normal
4,IPV4-TCP,0.47855,42,30,Normal
4,IPV4-TCP,0.00891,16,32,Normal
4,IPV4-TCP,0.046337,10,18,Normal
4,IPV4-TCP,0.47855,38,30,Normal
4,IPV4-TCP,0.051445,16,32,Normal
4,IPV4-TCP,0.005021,10,20,Normal
4,IPV4-TCP,0.48114,32,24,Normal
4,IPV4-TCP,0.499694,16,34,Normal
4,IPV4-TCP,0.49979,12,22,Normal
4,IPV4-2,0.000001,1,0,Normal
4,IPV4-TCP,0.499346,16,26,Normal
4,IPV4-TCP,0.499759,8,20,Normal
4,IPV4-TCP,0.404193,40,26,Normal
4,IPV4-TCP,0.499785,18,32,Normal
4,IPV4-TCP,0.499853,12,20,Normal
4,IPV4-2,0.000001,1,0,Normal
4,IPV4-TCP,0.478607,40,30,Normal
4,IPV4-TCP,0.499633,14,32,Normal
4,IPV4-TCP,0.499994,8,18,Normal
4,IPV4-TCP,0.47842,42,30,Normal
4,IPV4-TCP,0.499707,18,34,Normal
4,IPV4-TCP,0.499897,12,22,Normal
4,IPV4-TCP,0.478702,40,30,Normal
4,IPV4-UDP,0.000003,3,0,Normal
4,IPV4-TCP,0.049968,14,28,Normal
4,IPV4-TCP,0.003974,8,16,Normal
4,ARP,0.000005,3,0,Normal
4,IPV4-TCP,0.478879,42,30,Normal
4,IPV4-TCP,0.4758,32,64,Normal
4,IPV4-TCP,0.469106,20,36,Normal
4,IPV4-UDP,0.000005,3,0,Normal
4,IPV4-TCP,0.479062,42,30,Normal
4,IPV4-TCP,0.458491,10,22,Normal
4,ARP,0.000005,3,0,Normal
4,IPV4-TCP,0.499908,16,26,Normal
4,IPV4-TCP,0.477198,40,30,Normal
4,IPV4-2,0.002316,4,0,Normal
4,IPV4-TCP,0.499305,16,32,Normal
4,IPV4-TCP,0.499822,10,22,Normal
4,IPV4-TCP,0.481642,32,24,Normal
4,ARP,0.000005,3,0,Normal
4,IPV4-TCP,0.499862,18,32,Normal
4,IPV4-TCP,0.499811,10,20,Normal
4,IPV4-TCP,0.404078,40,26,Normal
4,IPV4-UDP,0.000002,3,0,Normal
4,IPV4-TCP,0.499765,16,24,Normal
4,IPV4-TCP,0.499742,12,20,Normal
4,IPV4-TCP,0.478181,42,30,Normal
4,IPV4-TCP,0.499841,16,34,Normal
4,IPV4-TCP,0.499912,10,22,Normal
4,IPV4-TCP,0.478653,42,30,Normal
4,IPV4-TCP,0.499602,14,30,Normal
4,IPV4-TCP,0.49973,8,16,Normal
4,IPV4-TCP,0.478358,42,30,Normal
4,IPV4-TCP,0.499762,18,34,Normal
4,IPV4-TCP,0.499389,12,24,Normal
4,IPV4-TCP,0.478396,42,30,Normal
4,IPV4-TCP,0.499621,16,32,Normal
4,IPV4-TCP,0.499775,12,18,Normal
4,IPV4-TCP,0.049286,14,26,Normal
4,IPV4-TCP,0.002939,6,14,Normal
4,IPV4-TCP,0.477992,38,30,Normal
4,IPV4-2,0.000001,1,0,Normal
4,IPV4-TCP,0.476188,32,64,Normal
4,IPV4-TCP,0.470565,20,36,Normal
4,IPV4-TCP,0.481321,32,24,Normal
4,ARP,0.000005,3,0,Normal
4,IPV4-TCP,0.459291,10,22,Normal
4,IPV4-TCP,0.403802,38,26,Normal
4,IPV4-2,0.000001,1,0,Normal
4,IPV4-TCP,0.499329,16,26,Normal
4,IPV4-TCP,0.478559,38,30,Normal
4,IPV4-TCP,0.499921,18,32,Normal
4,IPV4-TCP,0.004799,10,20,Normal
4,ARP,0.000005,3,0,Normal
4,IPV4-TCP,0.481988,32,24,Normal
4,IPV4-TCP,0.499092,14,24,Normal
4,IPV4-TCP,0.004859,10,20,Normal
4,IPV4-TCP,0.403225,40,26,Normal
4,IPV4-TCP,0.499633,18,32,Normal
4,IPV4-TCP,0.49961,10,18,Normal
4,ARP,0.000005,3,0,Normal
4,IPV4-TCP,0.477956,42,30,Normal
4,IPV4-TCP,0.499733,14,32,Normal
4,IPV4-TCP,0.499822,10,20,Normal
4,IPV4-TCP,0.477723,40,30,Normal
4,IPV4-TCP,0.499814,18,36,Normal
4,IPV4-TCP,0.499535,12,24,Normal
4,IPV4-TCP,0.481835,32,24,Normal
4,IPV4-TCP,0.499767,16,32,Normal
4,IPV4-TCP,0.499912,10,20,Normal
4,IPV4-TCP,0.404146,40,26,Normal
4,IPV4-TCP,0.499768,18,26,Normal
4,IPV4-TCP,0.499879,12,20,Normal
4,IPV4-2,0.000001,1,0,Normal
4,IPV4-TCP,0.47727,40,30,Normal
4,IPV4-TCP,0.006172,12,24,Normal
4,IPV4-TCP,0.044453,6,12,Normal
4,IPV4-TCP,0.47581,32,54,Normal
4,IPV4-TCP,0.46956,20,40,Normal
4,IPV4-TCP,0.478043,38,30,Normal
4,IPV4-TCP,0.481065,32,24,Normal
4,IPV4-TCP,0.051064,16,24,Normal
4,IPV4-TCP,0.04582,10,16,Normal
4,IPV4-TCP,0.403528,40,26,Normal
4,ARP,0.000004,3,0,Normal
4,IPV4-TCP,0.008968,16,32,Normal
4,IPV4-TCP,0.499972,10,22,Normal
4,IPV4-TCP,0.476997,40,30,Normal
4,IPV4-TCP,0.499995,16,34,Normal
4,IPV4-TCP,0.499482,10,20,Normal
4,ARP,0.000006,3,0,Normal
4,IPV4-TCP,0.481866,32,24,Normal
4,IPV4-2,0.002239,4,0,Normal
4,IPV4-TCP,0.499505,16,24,Normal
4,IPV4-TCP,0.499469,10,16,Normal
4,IPV4-TCP,0.403686,38,26,Normal
4,IPV4-TCP,0.499755,18,32,Normal
4,IPV4-TCP,0.499885,12,20,Normal
4,ARP,0.000005,3,0,Normal
4,IPV4-TCP,0.478759,42,30,Normal
4,IPV4-TCP,0.499707,16,24,Normal
4,IPV4-TCP,0.499309,8,20,Normal
4,IPV4-TCP,0.477781,42,30,Normal
4,IPV4-TCP,0.499796,16,34,Normal
4,IPV4-TCP,0.499726,12,20,Normal
4,IPV4-2,0.000001,1,0,Normal
4,IPV4-TCP,0.478493,42,30,Normal
4,IPV4-TCP,0.499877,16,32,Normal
4,IPV4-TCP,0.499873,10,16,Normal
4,IPV4-TCP,0.007661,14,28,Normal
4,IPV4-TCP,0.003957,8,18,Normal
4,IPV4-TCP,0.476679,42,30,Normal
4,IPV4-TCP,0.478666,32,58,Normal
4,IPV4-TCP,0.474554,20,34,Normal
4,IPV4-TCP,0.476787,40,30,Normal
4,IPV4-TCP,0.458736,10,22,Normal
4,IPV4-TCP,0.481792,32,24,Normal
4,IPV4-TCP,0.050686,16,32,Normal
4,IPV4-TCP,0.403705,38,26,Normal
4,IPV4-TCP,0.008975,16,32,Normal
4,IPV4-TCP,0.499431,10,22,Normal
4,IPV4-TCP,0.478047,38,30,Normal
4,ARP,0.000005,3,0,Normal
4,LLDP,0.000001,1,0,Normal
4,IPV4-TCP,0.499912,16,34,Normal
4,IPV4-TCP,0.499998,12,20,Normal
5,IPV4-TCP,0.481851,32,24,Normal
5,IPV4-TCP,0.499908,18,32,Normal
5,IPV4-TCP,0.499382,8,20,Normal
5,IPV4-2,0.000001,1,0,Normal
5,ARP,0.000005,3,0,Normal
5,IPV4-TCP,0.403324,40,26,Normal
5,IPV4-TCP,0.49998,16,32,Normal
5,IPV4-TCP,0.499879,10,16,Normal
5,IPV4-TCP,0.478044,42,30,Normal
5,LLDP,0.00101,4,0,Normal
5,IPV4-TCP,0.499655,16,32,Normal
5,IPV4-TCP,0.499487,12,24,Normal
5,ARP,0.000004,3,0,Normal
5,IPV4-TCP,0.478273,42,30,Normal
5,IPV4-TCP,0.499878,16,32,Normal
5,IPV4-TCP,0.499948,10,16,Normal
5,IPV4-TCP,0.499928,16,26,Normal
5,IPV4-TCP,0.499858,12,24,Normal
5,IPV4-TCP,0.476809,42,30,Normal
5,IPV4-TCP,0.006555,14,26,Normal
5,IPV4-TCP,0.003216,6,14,Normal
5,IPV4-TCP,0.47829,42,30,Normal
5,LLDP,0.000001,1,0,Normal
5,IPV4-TCP,0.475611,32,64,Normal
5,IPV4-TCP,0.468806,20,34,Normal
5,IPV4-TCP,0.478454,42,30,BAD-PORTSCAN
5,IPV4-2,0.000001,1,0,Normal
5,IPV4-TCP,0.460002,10,22,BAD-PORTSCAN
5,ARP,0.000002,3,0,BAD-PORTSCAN
5,IPV4-TCP,0.47866,42,30,BAD-PORTSCAN
5,IPV4-TCP,0.499883,16,26,BAD-PORTSCAN
5,IPV4-TCP,0.477841,38,30,BAD-PORTSCAN
5,IPV4-TCP,0.007786,16,30,BAD-PORTSCAN
5,IPV4-TCP,0.005105,10,20,BAD-PORTSCAN
5,IPV4-TCP,0.481763,32,24,BAD-PORTSCAN
5,IPV4-TCP,0.499877,18,24,BAD-PORTSCAN
5,IPV4-TCP,0.499396,10,22,BAD-PORTSCAN
5,ARP,0.000006,3,0,BAD-PORTSCAN
5,IPV4-TCP,0.499956,16,34,BAD-PORTSCAN
5,IPV4-TCP,0.499782,12,16,BAD-PORTSCAN
5,IPV4-TCP,0.445511,40,26,BAD-PORTSCAN
5,IPV4-TCP,0.499974,16,34,BAD-PORTSCAN
5,IPV4-TCP,0.49995,10,22,BAD-PORTSCAN
5,IPV4-TCP,0.478555,42,30,BAD-PORTSCAN
5,IPV4-2,0.002425,4,0,BAD-PORTSCAN
5,ARP,0.000004,3,0,BAD-PORTSCAN
5,IPV4-TCP,0.499762,16,24,BAD-PORTSCAN
5,IPV4-TCP,0.499858,10,20,BAD-PORTSCAN
5,IPV4-TCP,0.478096,42,30,BAD-PORTSCAN
5,IPV4-TCP,0.499845,18,32,BAD-PORTSCAN
5,IPV4-TCP,0.499775,10,22,BAD-PORTSCAN
5,IPV4-TCP,0.478243,42,30,BAD-PORTSCAN
5,ARP,0.000006,3,0,BAD-PORTSCAN
5,IPV4-TCP,0.499779,16,32,BAD-PORTSCAN
5,IPV4-TCP,0.499745,10,20,BAD-PORTSCAN
5,IPV4-TCP,0.477555,40,30,BAD-PORTSCAN
5,IPV4-TCP,0.048134,12,24,BAD-PORTSCAN
5,IPV4-TCP,0.003453,8,14,BAD-PORTSCAN
5,IPV4-TCP,0.481839,32,24,BAD-PORTSCAN
5,IPV4-TCP,0.475885,32,52,BAD-PORTSCAN
5,IPV4-TCP,0.469182,20,36,BAD-PORTSCAN
5,IPV4-TCP,0.404444,40,26,BAD-PORTSCAN
5,IPV4-TCP,0.458131,16,34,BAD-PORTSCAN
5,IPV4-TCP,0.478376,40,30,Normal
5,IPV4-TCP,0.005127,10,20,Normal
5,IPV4-TCP,0.050382,16,30,Normal
5,IPV4-TCP,0.045444,10,16,Normal
5,IPV4-TCP,0.477816,42,30,Normal
5,IPV4-TCP,0.499789,16,34,Normal
5,IPV4-TCP,0.499965,10,22,Normal
5,IPV4-TCP,0.478241,42,30,Normal
5,IPV4-TCP,0.499673,18,30,Normal
5,IPV4-TCP,0.49997,12,24,Normal
5,IPV4-2,0.000001,1,0,Normal
5,IPV4-TCP,0.478448,42,30,Normal
5,IPV4-TCP,0.499968,16,32,Normal
5,IPV4-TCP,0.499875,10,16,Normal
5,ARP,0.000005,3,0,Normal
5,IPV4-TCP,0.477799,40,30,Normal
5,IPV4-TCP,0.499715,16,32,Normal
5,IPV4-TCP,0.49966,10,18,Normal
5,IPV4-TCP,0.481783,32,24,Normal
5,IPV4-2,0.000001,1,0,Normal
5,IPV4-TCP,0.499846,16,32,Normal
5,IPV4-TCP,0.49946,10,20,Normal
5,ARP,0.000005,3,0,Normal
5,IPV4-TCP,0.403764,40,26,Normal
5,IPV4-TCP,0.499639,16,32,Normal
5,IPV4-TCP,0.499543,10,20,Normal
5,IPV4-TCP,0.477585,42,30,Normal
5,IPV4-TCP,0.006832,14,26,Normal
5,IPV4-TCP,0.043718,8,10,Normal
5,ARP,0.000005,3,0,Normal
5,IPV4-TCP,0.475506,32,64,Normal
5,IPV4-TCP,0.469781,20,40,Normal
5,IPV4-TCP,0.478333,42,30,Normal
5,IPV4-TCP,0.477995,42,30,Normal
5,IPV4-2,0.000001,1,0,Normal
5,IPV4-TCP,0.499918,16,32,Normal
5,IPV4-TCP,0.499512,10,16,Normal
5,IPV4-TCP,0.477773,42,30,Normal
5,IPV4-TCP,0.499544,16,32,Normal
